flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h16,h124,231,231,11
h16,h127,1010,1010,11
h17,h105,627,627,11
h18,h105,673,673,11
h18,h111,948,948,11
h19,h28,462,462,11
h20,h57,185,185,11
h22,h116,585,585,11
h23,h45,926,926,11
h28,h141,854,854,11
h28,h79,38,38,11
h29,h4,415,415,11
h3,h139,1065,1065,11
h30,h24,905,905,11
h32,h106,818,818,11
h32,h50,1243,1243,11
h4,h30,1448,1448,11
h6,h10,1053,1053,11
h6,h13,1259,1259,11
h6,h43,1484,1484,11
h7,h104,999,999,11
h8,h141,1106,1106,11
h8,h70,1341,1341,11
h9,h116,317,317,11
h9,h15,7,7,11
h1,h38,392,392,10
h1,h39,742,742,10
h10,h40,1081,1081,10
h10,h66,343,343,10
h11,h38,1124,1124,10
h12,h111,1434,1434,10
h12,h79,980,980,10
h13,h35,531,531,10
h13,h97,341,341,10
h15,h97,966,966,10
h16,h38,1384,1384,10
h16,h95,269,269,10
h19,h47,915,915,10
h2,h121,730,730,10
h20,h89,459,459,10
h23,h125,1342,1342,10
h23,h49,569,569,10
h25,h103,1183,1183,10
h25,h15,1301,1301,10
h28,h29,1037,1037,10
h29,h1,366,366,10
h29,h124,1223,1223,10
h3,h25,1135,1135,10
h3,h31,1375,1375,10
h3,h34,98,98,10
h31,h143,682,682,10
h31,h24,1477,1477,10
h32,h141,342,342,10
h4,h45,820,820,10
h5,h108,289,289,10
h5,h22,1435,1435,10
h6,h15,1051,1051,10
h7,h105,475,475,10
h7,h41,779,779,10
h7,h78,260,260,10
h9,h3,149,149,10
h1,h116,712,712,9
h11,h119,256,256,9
h12,h80,321,321,9
h14,h106,927,927,9
h14,h55,1300,1300,9
h15,h133,1397,1397,9
h15,h59,949,949,9
h15,h88,1119,1119,9
h16,h68,571,571,9
h18,h134,832,832,9
h18,h51,1404,1404,9
h18,h98,74,74,9
h19,h112,171,171,9
h2,h71,884,884,9
h20,h57,1021,1021,9
h21,h3,643,643,9
h23,h98,663,663,9
h24,h67,1396,1396,9
h25,h32,885,885,9
h26,h87,1441,1441,9
h27,h124,451,451,9
h28,h20,812,812,9
h28,h85,1363,1363,9
h30,h23,1174,1174,9
h31,h119,754,754,9
h31,h124,227,227,9
h31,h58,113,113,9
h31,h60,701,701,9
h32,h118,213,213,9
h32,h129,1256,1256,9
h4,h55,1059,1059,9
h4,h78,494,494,9
h5,h99,265,265,9
h6,h18,30,30,9
h6,h70,1425,1425,9
h6,h76,865,865,9
h7,h100,1469,1469,9
h8,h121,2,2,9
h8,h73,802,802,9
h9,h16,781,781,9
h10,h124,879,879,8
h11,h24,651,651,8
h11,h30,360,360,8
h15,h88,855,855,8
h17,h16,162,162,8
h18,h134,739,739,8
h19,h109,490,490,8
h2,h139,37,37,8
h21,h35,1232,1232,8
h21,h73,445,445,8
h22,h142,620,620,8
h22,h49,998,998,8
h26,h90,1114,1114,8
h27,h131,559,559,8
h27,h138,750,750,8
h29,h49,524,524,8
h3,h100,683,683,8
h31,h117,338,338,8
h32,h11,1206,1206,8
h32,h19,1048,1048,8
h32,h69,1412,1412,8
h5,h110,1062,1062,8
h5,h17,59,59,8
h6,h144,612,612,8
h7,h108,424,424,8
h7,h137,1430,1430,8
h7,h87,340,340,8
h8,h93,1132,1132,8
h8,h95,516,516,8
h9,h120,329,329,8
h9,h17,271,271,8
h10,h40,1496,1496,7
h10,h83,1023,1023,7
h11,h20,208,208,7
h11,h71,935,935,7
h13,h93,344,344,7
h16,h4,511,511,7
h17,h134,924,924,7
h17,h79,122,122,7
h19,h26,1196,1196,7
h19,h35,486,486,7
h19,h73,944,944,7
h2,h71,1418,1418,7
h21,h2,1466,1466,7
h23,h68,375,375,7
h24,h39,298,298,7
h25,h60,1387,1387,7
h26,h144,1356,1356,7
h26,h76,225,225,7
h29,h83,1044,1044,7
h3,h5,1303,1303,7
h30,h40,1193,1193,7
h31,h18,888,888,7
h31,h92,323,323,7
h4,h142,442,442,7
h4,h2,247,247,7
h5,h37,887,887,7
h6,h142,402,402,7
h6,h42,1186,1186,7
h8,h43,444,444,7
h9,h25,390,390,7
h9,h54,1208,1208,7
h1,h44,771,771,6
h10,h102,1019,1019,6
h10,h34,666,666,6
h10,h70,125,125,6
h13,h53,301,301,6
h18,h108,846,846,6
h19,h112,1378,1378,6
h19,h144,586,586,6
h2,h81,1043,1043,6
h20,h125,1253,1253,6
h24,h38,292,292,6
h25,h108,551,551,6
h25,h122,883,883,6
h27,h109,1463,1463,6
h3,h69,107,107,6
h30,h130,435,435,6
h31,h130,302,302,6
h4,h1,345,345,6
h4,h21,964,964,6
h4,h22,642,642,6
h5,h76,412,412,6
h7,h10,174,174,6
h8,h102,764,764,6
h9,h22,485,485,6
h11,h52,326,326,5
h13,h128,1018,1018,5
h14,h71,33,33,5
h15,h33,1364,1364,5
h15,h46,322,322,5
h18,h115,644,644,5
h18,h95,467,467,5
h19,h112,356,356,5
h19,h15,335,335,5
h21,h3,919,919,5
h26,h48,1079,1079,5
h26,h89,1230,1230,5
h29,h40,1467,1467,5
h1,h134,918,918,4
h17,h42,1324,1324,4
h19,h43,853,853,4
h27,h43,1371,1371,4
h28,h142,1045,1045,4
h29,h28,512,512,4
h4,h40,756,756,4
h8,h21,257,257,4
h10,h23,591,591,3
h11,h131,1248,1248,3
h17,h116,1457,1457,3
h30,h49,590,590,3
h5,h59,647,647,3
h10,h57,910,910,2
h13,h62,1280,1280,2
h2,h1,1272,1272,2
h13,h5,1201,1201,1
h23,h4,1420,1420,1
h27,h108,1405,1405,1
h27,h136,638,638,1
h30,h21,621,621,1
h4,h5,94,94,1
h5,h62,527,527,1
h6,h8,877,877,1
